Episode,Env,Steps,Reward
12009,0,505,1.0
12010,1,270,1.0
12010,0,108,1.0
12011,1,402,1.0
12013,1,175,1.0
12014,0,419,1.0
12014,1,240,1.0
12015,0,461,1.0
12015,0,65,1.0
12016,0,165,1.0
12016,0,29,1.0
12016,0,70,1.0
12017,1,614,1.0
12017,1,14,1.0
12017,1,1,1.0
12017,1,76,1.0
12017,1,30,1.0
12017,0,89,1.0
12017,0,6,1.0
12017,0,1,1.0
12018,1,78,1.0
12018,1,147,1.0
12018,1,4,1.0
12018,1,3,1.0
12018,1,40,1.0
12018,0,94,1.0
12018,0,10,1.0
12020,0,37,1.0
12020,0,376,1.0
12021,0,477,1.0
12021,0,63,1.0
12021,0,12,1.0
12022,1,115,1.0
12023,1,477,1.0
12023,1,2,1.0
12023,1,90,1.0
12023,1,28,1.0
12023,1,5,1.0
12023,1,2,1.0
12023,0,41,1.0
12023,0,12,1.0
12023,1,2,1.0
12024,0,577,1.0
12025,1,628,1.0
12026,0,207,1.0
12026,0,96,1.0
12026,0,77,1.0
12026,1,46,1.0
12026,0,101,1.0
12027,0,117,1.0
12027,0,89,1.0
12027,1,117,1.0
12027,1,62,1.0
12028,1,187,1.0
12029,0,626,1.0
12030,0,430,1.0
12030,1,72,1.0
12030,1,42,1.0
12030,1,21,1.0
12030,0,215,1.0
12030,0,7,1.0
12031,0,80,1.0
12033,1,11,1.0
12034,0,882,1.0
12034,1,56,1.0
12034,1,1,1.0
12035,1,58,1.0
12037,0,9,1.0
12037,1,106,1.0
12037,1,1,1.0
12037,0,33,1.0
12037,1,123,1.0
12037,0,11,1.0
12037,0,78,1.0
12038,0,202,1.0
12038,0,1,1.0
12038,0,224,1.0
12038,1,179,1.0
12039,1,145,1.0
12039,1,81,1.0
12039,1,109,1.0
12039,1,121,1.0
12039,0,25,1.0
12040,0,70,1.0
12040,0,2,1.0
12040,1,36,1.0
12040,0,361,1.0
12041,0,135,1.0
12041,1,126,1.0
12041,1,72,1.0
12041,0,4,1.0
12041,1,106,1.0
12041,0,66,1.0
12041,0,24,1.0
12042,1,354,1.0
12044,1,108,1.0
12045,1,561,1.0
12045,1,240,1.0
12045,1,41,1.0
12045,1,6,1.0
12045,0,13,1.0
12046,0,247,1.0
12046,0,4,1.0
12046,0,14,1.0
12046,0,19,1.0
12046,0,30,1.0
12046,1,188,1.0
12046,0,20,1.0
12047,0,58,1.0
12047,0,89,1.0
12047,0,101,1.0
12047,0,4,1.0
12047,1,26,1.0
12047,0,16,1.0
12049,1,19,1.0
12049,0,60,1.0
12051,0,81,1.0
12051,1,119,1.0
12054,0,59,1.0
12054,0,30,1.0
12054,0,373,1.0
12054,0,21,1.0
12055,1,76,1.0
12055,1,5,1.0
12055,1,58,1.0
12056,0,515,1.0
12056,0,4,1.0
12057,0,375,1.0
12057,0,24,1.0
12057,0,1,1.0
12057,0,121,1.0
12057,1,38,1.0
12057,0,173,1.0
12058,0,224,1.0
12058,0,64,1.0
12058,0,18,1.0
12058,0,44,1.0
12058,1,13,1.0
12058,0,145,1.0
12058,0,56,1.0
12059,0,291,1.0
12060,0,277,1.0
12060,0,454,1.0
12061,1,295,1.0
12061,1,12,1.0
12061,0,32,1.0
12061,1,160,1.0
12062,1,106,1.0
12062,1,192,1.0
12062,1,80,1.0
12062,1,42,1.0
12062,1,1,1.0
12062,1,12,1.0
12062,1,36,1.0
12063,0,110,1.0
12063,0,37,1.0
12063,0,6,1.0
12063,0,116,1.0
12065,0,0,1.0
12065,0,4,1.0
12065,0,23,1.0
12065,0,12,1.0
12065,0,298,1.0
12065,0,4,1.0
12066,1,242,1.0
12066,1,32,1.0
12066,1,6,1.0
12066,0,129,1.0
12066,0,132,1.0
12066,1,73,1.0
12066,1,43,1.0
12067,1,192,1.0
12067,1,59,1.0
12067,1,55,1.0
12068,1,476,1.0
12068,1,56,1.0
12068,0,58,1.0
12069,0,137,1.0
12070,1,707,1.0
12070,1,35,1.0
12070,1,153,1.0
12072,1,0,1.0
12072,1,79,1.0
12072,0,63,1.0
12072,1,28,1.0
12072,1,24,1.0
12073,0,424,1.0
12073,1,331,1.0
12075,0,300,1.0
12077,1,299,1.0
12077,1,34,1.0
12078,1,429,1.0
12078,0,77,1.0
12078,0,32,1.0
12078,0,30,1.0
12079,1,329,1.0
12080,1,459,1.0
12082,0,0,1.0
12082,1,0,1.0
12082,0,358,1.0
12084,0,32,1.0
12084,1,259,1.0
12085,0,460,1.0
12085,1,135,1.0
12085,1,109,1.0
12087,1,0,1.0
12087,0,232,1.0
12088,1,381,1.0
12088,1,16,1.0
12088,1,169,1.0
12089,1,250,1.0
12089,1,4,1.0
12089,1,42,1.0
12089,1,23,1.0
12089,1,9,1.0
12089,1,7,1.0
12089,0,94,1.0
12089,0,11,1.0
12089,0,10,1.0
12091,0,27,1.0
12091,0,23,1.0
12091,0,157,1.0
12091,1,39,1.0
12092,0,465,1.0
12092,1,219,1.0
12092,1,9,1.0
12092,1,14,1.0
12095,1,318,1.0
12096,1,194,1.0
12096,1,3,1.0
12096,1,7,1.0
12096,1,3,1.0
12096,1,265,1.0
12096,1,19,1.0
12096,1,28,1.0
12096,1,53,1.0
12097,0,132,1.0
12097,0,84,1.0
12097,0,239,1.0
12097,0,10,1.0
12097,0,1,1.0
12097,0,116,1.0
12097,0,20,1.0
12098,0,104,1.0
12098,1,146,1.0
12098,1,72,1.0
12098,1,67,1.0
12099,0,333,1.0
12099,0,85,1.0
12100,0,229,1.0
12100,1,408,1.0
12100,1,22,1.0
12100,1,23,1.0
12101,0,291,1.0
12101,0,3,1.0
12101,0,10,1.0
12101,1,37,1.0
12102,1,192,1.0
12102,1,6,1.0
12102,0,192,1.0
12103,1,321,1.0
12103,1,1,1.0
12103,1,76,1.0
12103,0,207,1.0
12104,1,396,1.0
12105,0,608,1.0
12106,1,203,1.0
12106,1,1,1.0
12106,1,26,1.0
12106,1,2,1.0
12106,1,18,1.0
12106,1,367,1.0
12107,0,406,1.0
12108,1,608,1.0
12110,0,17,1.0
12110,1,45,1.0
12110,0,247,1.0
12111,0,543,1.0
12114,0,11,1.0
12114,0,410,1.0
12115,0,185,1.0
12115,1,202,1.0
12117,0,3,1.0
12117,0,23,1.0
12117,0,129,1.0
12118,1,370,1.0
12118,1,135,1.0
12118,1,267,1.0
12118,1,1,1.0
12119,0,90,1.0
12119,0,115,1.0
12119,0,1,1.0
12119,0,10,1.0
12119,0,150,1.0
12119,1,166,1.0
12119,1,5,1.0
12119,1,7,1.0
12121,1,179,1.0
12121,0,40,1.0
12121,1,65,1.0
12121,0,1,1.0
12123,0,23,1.0
12123,1,7,1.0
12125,0,187,1.0
12126,0,768,1.0
12126,0,1,1.0
12126,1,7,1.0
12127,0,179,1.0
12127,0,291,1.0
12129,0,308,1.0
12129,1,95,1.0
12129,1,43,1.0
12130,1,63,1.0
12130,0,200,1.0
12130,0,14,1.0
12130,0,45,1.0
12131,1,357,1.0
12131,1,5,1.0
12131,1,6,1.0
12131,1,163,1.0
12132,0,430,1.0
12132,0,77,1.0
12132,1,117,1.0
12132,1,63,1.0
12133,1,38,1.0
12133,1,214,1.0
12133,1,6,1.0
12133,1,125,1.0
12133,1,1,1.0
12135,0,108,1.0
12135,0,204,1.0
12135,0,88,1.0
12135,0,27,1.0
12136,0,289,1.0
12137,1,674,1.0
12137,1,7,1.0
12137,1,12,1.0
12137,1,20,1.0
12137,1,67,1.0
12138,1,304,1.0
12138,1,47,1.0
12140,0,28,1.0
12140,0,33,1.0
12140,0,5,1.0
12140,1,162,1.0
12140,1,64,1.0
12140,0,153,1.0
12140,0,24,1.0
12141,0,180,1.0
12141,1,13,1.0
12141,0,107,1.0
12143,1,3,1.0
12143,1,194,1.0
12145,0,1,1.0
12146,1,937,1.0
12147,1,289,1.0
12147,1,177,1.0
12147,1,21,1.0
12148,1,89,1.0
12148,1,288,1.0
12149,1,299,1.0
12149,0,317,1.0
12149,0,8,1.0
12150,0,112,1.0
12150,0,17,1.0
12150,1,158,1.0
12150,1,102,1.0
12150,1,17,1.0
12150,1,22,1.0
12150,1,131,1.0
12151,1,416,1.0
12151,1,49,1.0
12152,1,76,1.0
12152,1,9,1.0
12152,1,106,1.0
12152,0,342,1.0
12153,0,498,1.0
12154,0,20,1.0
12154,0,15,1.0
12154,1,14,1.0
12155,1,529,1.0
12155,0,73,1.0
12155,1,81,1.0
12155,1,29,1.0
12156,0,348,1.0
12156,1,185,1.0
12157,0,262,1.0
12158,1,819,1.0
12158,0,30,1.0
12160,1,0,1.0
12160,0,13,1.0
12160,0,218,1.0
12160,0,35,1.0
12160,0,44,1.0
12161,1,328,1.0
12161,0,313,1.0
12162,0,67,1.0
12163,0,603,1.0
12163,1,57,1.0
12164,0,465,1.0
12164,0,1,1.0
12164,0,79,1.0
12165,1,660,1.0
12165,1,7,1.0
12165,1,63,1.0
12166,1,444,1.0
12167,1,209,1.0
12168,0,637,1.0
12168,0,1,1.0
12169,0,509,1.0
12169,1,0,1.0
12170,1,464,1.0
12170,1,99,1.0
12170,1,68,1.0
12171,1,364,1.0
12171,0,6,1.0
12171,0,32,1.0
12171,0,12,1.0
12171,0,16,1.0
12171,0,164,1.0
12172,1,399,1.0
12174,1,113,1.0
12174,1,8,1.0
12174,0,17,1.0
12174,0,11,1.0
12176,0,100,1.0
12176,1,177,1.0
12177,0,223,1.0
12177,0,225,1.0
12177,1,123,1.0
12177,0,68,1.0
12178,1,353,1.0
12178,0,43,1.0
12178,1,3,1.0
12179,0,223,1.0
12179,0,137,1.0
12179,0,11,1.0
12179,0,31,1.0
12179,0,7,1.0
12179,0,46,1.0
12179,0,11,1.0
12180,0,250,1.0
12181,1,788,1.0
12183,0,4,1.0
12183,0,4,1.0
12183,0,109,1.0
12183,0,2,1.0
12183,0,240,1.0
12184,0,291,1.0
12185,1,389,1.0
12185,0,42,1.0
12186,0,559,1.0
12187,0,841,1.0
12188,1,32,1.0
12188,1,18,1.0
12188,0,103,1.0
12188,1,1,1.0
12188,1,214,1.0
12189,0,455,1.0
12190,0,446,1.0
12190,0,56,1.0
12190,0,23,1.0
12191,0,620,1.0
12193,1,339,1.0
12193,1,2,1.0
12195,0,0,1.0
12195,1,6,1.0
12195,0,213,1.0
12195,0,3,1.0
12195,0,17,1.0
12195,0,9,1.0
12197,1,27,1.0
12197,0,3,1.0
12197,0,86,1.0
12197,1,31,1.0
12197,1,253,1.0
12197,1,61,1.0
12199,0,34,1.0
12199,0,71,1.0
12200,1,889,1.0
12201,1,227,1.0
12201,0,63,1.0
12201,0,14,1.0
12201,0,147,1.0
12201,0,1,1.0
12203,0,20,1.0
12203,1,18,1.0
12203,1,56,1.0
12204,1,712,1.0
12205,1,513,1.0
12206,0,347,1.0
12207,0,372,1.0
12207,1,360,1.0
12207,1,88,1.0
12208,1,34,1.0
12208,0,296,1.0
12209,0,580,1.0
12210,1,261,1.0
12210,1,240,1.0
12210,1,1,1.0
12211,1,155,1.0
12211,1,80,1.0
12211,1,46,1.0
12211,1,103,1.0
12211,1,3,1.0
12212,0,532,1.0
12212,0,1,1.0
12213,1,493,1.0
12214,1,355,1.0
12214,1,2,1.0
12214,1,31,1.0
12214,0,57,1.0
12215,1,600,1.0
12216,0,401,1.0
12217,0,468,1.0
12217,1,243,1.0
12217,1,9,1.0
12217,1,2,1.0
12218,1,323,1.0
12218,0,31,1.0
12218,1,46,1.0
12219,0,140,1.0
12219,1,11,1.0
12219,1,16,1.0
12219,1,6,1.0
12219,1,18,1.0
12219,0,82,1.0
12219,0,32,1.0
12219,0,203,1.0
12220,1,302,1.0
12220,1,1,1.0
12220,1,91,1.0
12221,0,308,1.0
12221,0,5,1.0
12222,0,535,1.0
12222,0,255,1.0
12223,1,323,1.0
12223,1,9,1.0
12223,1,1,1.0
12223,1,2,1.0
12224,1,505,1.0
12224,0,162,1.0
12224,0,76,1.0
12225,1,162,1.0
12225,1,216,1.0
12226,1,255,1.0
12226,0,16,1.0
12226,0,3,1.0
12226,1,5,1.0
12226,0,88,1.0
12227,1,354,1.0
12227,1,8,1.0
12227,1,46,1.0
12227,0,30,1.0
12227,0,32,1.0
12227,0,293,1.0
12227,0,26,1.0
12229,0,3,1.0
12229,0,8,1.0
12229,1,166,1.0
12229,1,2,1.0
12229,1,234,1.0
12229,1,10,1.0
12229,1,32,1.0
12230,0,70,1.0
12230,1,27,1.0
12231,0,901,1.0
12232,1,102,1.0
12232,0,322,1.0
12233,1,311,1.0
12233,0,13,1.0
12233,0,12,1.0
12233,0,209,1.0
12234,0,236,1.0
12234,0,16,1.0
12234,1,174,1.0
12234,1,10,1.0
12235,0,406,1.0
12237,0,2,1.0
12237,0,212,1.0
12237,1,61,1.0
12237,1,108,1.0
12238,0,147,1.0
12240,0,8,1.0
12240,1,4,1.0
12240,0,418,1.0
12240,0,5,1.0
12241,0,93,1.0
12241,1,114,1.0
12242,1,667,1.0
12242,1,34,1.0
12243,0,305,1.0
12244,0,730,1.0
12245,0,265,1.0
12246,1,645,1.0
12247,1,259,1.0
12247,1,10,1.0
12247,0,215,1.0
12248,1,360,1.0
12248,0,322,1.0
12249,0,136,1.0
12249,0,6,1.0
12249,1,60,1.0
12249,1,37,1.0
12250,1,683,1.0
12251,1,251,1.0
12251,1,126,1.0
12251,1,9,1.0
12252,0,387,1.0
12252,1,69,1.0
12253,0,320,1.0
12253,1,9,1.0
12253,1,130,1.0
12253,1,84,1.0
12253,1,3,1.0
12253,0,130,1.0
12257,0,47,1.0
12257,0,37,1.0
12259,0,292,1.0
12259,0,1,1.0
12259,0,1,1.0
12259,1,106,1.0
12260,1,285,1.0
12262,0,238,1.0
12263,0,614,1.0
12263,0,59,1.0
12265,0,5,1.0
12265,1,190,1.0
12265,0,225,1.0
12266,0,168,1.0
12266,0,82,1.0
12266,0,53,1.0
12266,0,78,1.0
12266,0,91,1.0
12266,0,18,1.0
12266,1,82,1.0
12266,1,1,1.0
12267,0,100,1.0
12267,0,303,1.0
12268,1,126,1.0
12269,1,887,1.0
12269,0,52,1.0
12269,0,5,1.0
12270,0,52,1.0
12270,0,35,1.0
12270,0,89,1.0
12270,0,147,1.0
12270,1,43,1.0
12270,1,99,1.0
12271,0,381,1.0
12271,0,151,1.0
12272,0,68,1.0
12272,0,406,1.0
12272,1,58,1.0
12272,1,1,1.0
12273,0,430,1.0
12273,1,47,1.0
12274,1,134,1.0
12274,1,1,1.0
12275,1,526,1.0
12275,1,188,1.0
12275,0,159,1.0
12277,0,3,1.0
12277,1,0,1.0
12277,0,1,1.0
12277,1,4,1.0
12277,0,18,1.0
12277,0,17,1.0
12277,0,6,1.0
12277,0,13,1.0
12277,0,373,1.0
12277,1,37,1.0
12277,1,7,1.0
12278,0,509,1.0
12279,0,68,1.0
12279,1,436,1.0
12280,0,335,1.0
12280,0,147,1.0
12281,1,521,1.0
12281,1,3,1.0
12284,1,443,1.0
12285,0,274,1.0
12285,0,5,1.0
12285,0,52,1.0
12285,0,5,1.0
12286,0,348,1.0
12287,1,402,1.0
12287,1,313,1.0
12288,0,334,1.0
12288,1,109,1.0
12288,1,18,1.0
12288,1,36,1.0
12290,1,24,1.0
12290,1,119,1.0
12290,1,1,1.0
12290,1,85,1.0
12291,0,396,1.0
12291,0,81,1.0
12291,0,145,1.0
12291,0,65,1.0
12291,1,34,1.0
12291,0,1,1.0
12291,0,13,1.0
12292,0,45,1.0
12292,1,355,1.0
12294,1,395,1.0
12295,0,446,1.0
12295,0,30,1.0
12296,0,148,1.0
12296,0,193,1.0
12296,0,152,1.0
12296,0,11,1.0
12296,0,2,1.0
12297,0,135,1.0
12297,0,344,1.0
12300,0,0,1.0
12300,0,343,1.0
12301,1,398,1.0
12301,1,5,1.0
12301,1,10,1.0
12301,1,30,1.0
12303,0,87,1.0
12303,0,6,1.0
12303,0,267,1.0
12303,0,70,1.0
12303,0,11,1.0
12303,0,5,1.0
12304,1,87,1.0
12304,1,29,1.0
12306,1,29,1.0
12306,0,8,1.0
12306,0,30,1.0
12306,0,75,1.0
12306,0,108,1.0
12307,1,658,1.0
12307,0,13,1.0
12307,0,27,1.0
12307,0,23,1.0
12308,0,31,1.0
12308,0,34,1.0
12309,1,873,1.0
12309,0,79,1.0
12311,0,0,1.0
12311,1,21,1.0
12311,0,184,1.0
12312,0,616,1.0
12312,0,22,1.0
12312,0,45,1.0
12312,0,2,1.0
12313,0,181,1.0
12313,0,126,1.0
12313,0,58,1.0
12313,0,68,1.0
12313,0,15,1.0
12314,1,494,1.0
12314,0,17,1.0
12314,1,16,1.0
12314,1,100,1.0
12315,1,111,1.0
12315,1,66,1.0
12316,0,800,1.0
12316,0,2,1.0
12317,0,194,1.0
12317,1,319,1.0
12318,1,175,1.0
12318,1,1,1.0
12318,1,23,1.0
12318,0,84,1.0
12319,0,643,1.0
12321,1,10,1.0
12321,1,17,1.0
12321,0,204,1.0
12321,1,218,1.0
12322,1,193,1.0
12322,1,13,1.0
12322,1,2,1.0
12322,1,309,1.0
12322,1,11,1.0
12323,0,87,1.0
12323,1,26,1.0
12323,0,220,1.0
12323,0,86,1.0
12323,0,68,1.0
12325,0,230,1.0
12325,0,89,1.0
12325,1,126,1.0
12326,1,327,1.0
12326,1,20,1.0
12326,1,6,1.0
12326,0,77,1.0
12326,0,88,1.0
12327,1,184,1.0
12327,0,196,1.0
12327,1,72,1.0
12328,1,210,1.0
12328,1,11,1.0
12328,0,313,1.0
12329,1,98,1.0
12329,1,152,1.0
12331,1,108,1.0
12331,0,150,1.0
12333,0,26,1.0
12333,1,5,1.0
12334,1,515,1.0
12334,0,219,1.0
12335,0,455,1.0
12336,0,394,1.0
12336,0,106,1.0
12336,0,22,1.0
12337,1,465,1.0
12337,1,169,1.0
12338,0,391,1.0
12338,0,201,1.0
12338,0,4,1.0
12339,0,62,1.0
12339,1,201,1.0
12339,1,11,1.0
12339,0,19,1.0
12339,0,10,1.0
12340,1,303,1.0
12340,1,4,1.0
12340,1,89,1.0
12342,1,4,1.0
12342,0,122,1.0
12343,1,389,1.0
12343,1,405,1.0
12344,0,225,1.0
12344,1,203,1.0
12344,0,68,1.0
12345,1,211,1.0
12345,1,4,1.0
12345,1,226,1.0
12346,1,266,1.0
12346,1,308,1.0
12346,0,4,1.0
12347,0,484,1.0
12347,0,76,1.0
12348,1,86,1.0
12348,0,14,1.0
12348,1,335,1.0
12349,0,168,1.0
12349,0,11,1.0
12349,0,47,1.0
12349,1,342,1.0
12350,1,127,1.0
12350,0,297,1.0
12351,1,82,1.0
12351,1,350,1.0
12353,0,11,1.0
12353,0,144,1.0
12353,0,104,1.0
12353,1,97,1.0
12353,1,64,1.0
12353,1,66,1.0
12354,1,325,1.0
12357,0,150,1.0
12357,0,142,1.0
12358,1,335,1.0
12358,1,178,1.0
12358,0,47,1.0
12360,1,469,1.0
12361,0,201,1.0
12362,1,342,1.0
12362,1,2,1.0
12364,1,0,1.0
12364,1,38,1.0
12364,1,32,1.0
12364,0,363,1.0
12365,0,151,1.0
12366,1,419,1.0
12366,0,76,1.0
12366,0,19,1.0
12366,1,144,1.0
12367,0,487,1.0
12367,0,61,1.0
12367,0,40,1.0
12367,0,1,1.0
12367,1,57,1.0
12367,1,13,1.0
12367,1,12,1.0
12368,0,412,1.0
12369,1,249,1.0
12369,1,3,1.0
12369,0,147,1.0
12369,0,3,1.0
12369,0,19,1.0
12371,1,203,1.0
12373,0,32,1.0
12373,1,218,1.0
12373,0,18,1.0
12373,0,7,1.0
12373,1,6,1.0
12373,0,122,1.0
12374,1,168,1.0
12374,1,27,1.0
12374,1,32,1.0
12374,0,113,1.0
12374,0,188,1.0
12375,1,246,1.0
12375,1,17,1.0
12376,0,557,1.0
12377,1,541,1.0
12378,0,465,1.0
12378,1,89,1.0
12378,0,31,1.0
12378,0,17,1.0
12378,1,23,1.0
12378,1,75,1.0
12379,1,159,1.0
12379,1,65,1.0
12379,1,38,1.0
12379,1,1,1.0
12379,1,225,1.0
12380,0,415,1.0
12380,0,50,1.0
12382,1,1,1.0
12382,1,19,1.0
12382,1,466,1.0
12384,1,19,1.0
12384,1,398,1.0
12384,1,1,1.0
12384,0,15,1.0
12385,1,94,1.0
12385,0,131,1.0
12385,0,1,1.0
12385,0,55,1.0
12385,0,53,1.0
12385,0,190,1.0
12386,0,172,1.0
12386,0,288,1.0
12386,0,48,1.0
12387,0,112,1.0
12387,0,34,1.0
12387,0,6,1.0
12387,0,178,1.0
12387,0,31,1.0
12387,0,1,1.0
12387,0,9,1.0
12389,0,41,1.0
12389,1,44,1.0
12389,0,304,1.0
12389,1,88,1.0
12390,1,223,1.0
12390,0,92,1.0
12390,0,1,1.0
12390,1,18,1.0
12390,1,51,1.0
12392,0,0,1.0
12393,0,93,1.0
12393,0,91,1.0
12393,1,39,1.0
12394,0,338,1.0
12394,0,28,1.0
12394,0,353,1.0
12394,1,34,1.0
12395,1,220,1.0
12395,1,90,1.0
12395,0,26,1.0
12396,0,446,1.0
12397,0,279,1.0
12397,0,384,1.0
12398,1,97,1.0
12399,1,915,1.0
12400,1,275,1.0
12400,1,13,1.0
12400,0,66,1.0
12401,0,334,1.0
12401,0,244,1.0
12402,0,262,1.0
12402,1,103,1.0
12403,0,636,1.0
12405,0,113,1.0
12406,1,398,1.0
12406,1,43,1.0
12406,0,76,1.0
12406,0,77,1.0
12406,0,103,1.0
12406,1,50,1.0
12407,1,149,1.0
12407,0,363,1.0
12407,1,16,1.0
12407,1,2,1.0
12407,1,9,1.0
12407,1,44,1.0
12407,0,39,1.0
12408,0,361,1.0
12408,0,2,1.0
12409,1,603,1.0
12409,1,1,1.0
12410,1,142,1.0
12410,0,393,1.0
12411,0,440,1.0
12411,0,17,1.0
12413,1,32,1.0
12415,0,19,1.0
12416,0,562,1.0
12416,0,1,1.0
12417,1,719,1.0
12417,1,46,1.0
12417,1,19,1.0
12418,0,165,1.0
12418,1,291,1.0
12418,1,8,1.0
12419,1,362,1.0
12419,1,20,1.0
12419,0,68,1.0
12420,0,221,1.0
12420,0,95,1.0
12420,0,1,1.0
12420,0,1,1.0
12420,1,115,1.0
12420,1,100,1.0
12421,1,217,1.0
12421,1,401,1.0
12421,1,4,1.0
12422,0,266,1.0
12422,0,1,1.0
12422,0,9,1.0
12422,0,125,1.0
12422,0,136,1.0
12423,0,238,1.0
12423,1,162,1.0
12425,0,144,1.0
12425,1,89,1.0
12425,0,82,1.0
12426,0,369,1.0
12426,1,109,1.0
12426,0,38,1.0
12428,0,1,1.0
12428,1,246,1.0
12428,1,230,1.0
12430,0,384,1.0
12431,1,384,1.0
12431,0,63,1.0
12432,0,251,1.0
12433,1,576,1.0
12434,0,458,1.0
12434,1,12,1.0
12434,0,10,1.0
12434,0,34,1.0
12434,1,132,1.0
12434,1,60,1.0
12434,1,24,1.0
12435,0,292,1.0
12435,1,21,1.0
12435,1,2,1.0
12435,1,28,1.0
12435,1,11,1.0
12436,0,422,1.0
12436,0,18,1.0
12436,1,80,1.0
12437,0,487,1.0
12439,0,19,1.0
12439,1,34,1.0
12439,0,279,1.0
12440,0,302,1.0
12440,0,39,1.0
12440,1,181,1.0
12440,1,38,1.0
12440,1,55,1.0
12441,1,67,1.0
12441,1,80,1.0
12441,0,242,1.0
12441,0,32,1.0
12441,0,40,1.0
12443,1,8,1.0
12443,1,86,1.0
12443,1,10,1.0
12443,1,36,1.0
12444,1,593,1.0
12445,0,269,1.0
12445,0,21,1.0
12446,1,841,1.0
12446,1,35,1.0
12447,1,424,1.0
12448,1,326,1.0
12448,1,283,1.0
12448,1,23,1.0
12448,1,3,1.0
12449,1,64,1.0
12449,1,163,1.0
12449,0,196,1.0
12449,1,37,1.0
12449,0,17,1.0
12449,0,17,1.0
12450,1,224,1.0
12450,1,46,1.0
12452,0,1,1.0
12452,1,280,1.0
12453,0,372,1.0
12453,0,343,1.0
12454,1,52,1.0
12454,0,39,1.0
12454,0,119,1.0
12454,1,67,1.0
12455,0,418,1.0
12456,1,316,1.0
12457,0,829,1.0
12457,0,149,1.0
12457,0,1,1.0
12458,1,199,1.0
12458,1,124,1.0
12459,1,340,1.0
12459,1,47,1.0
12459,1,13,1.0
12460,0,612,1.0
12460,0,109,1.0
12460,0,23,1.0
12460,0,11,1.0
12461,1,52,1.0
12461,0,284,1.0
12461,0,19,1.0
12462,0,268,1.0
12462,1,219,1.0
12462,1,4,1.0
12462,1,1,1.0
12462,0,10,1.0
12462,0,79,1.0
12463,0,177,1.0
12463,0,1,1.0
12463,0,123,1.0
12463,0,7,1.0
12463,1,283,1.0
12463,1,2,1.0
12463,1,1,1.0
12464,1,23,1.0
12464,1,276,1.0
12464,1,192,1.0
12465,0,473,1.0
12466,0,391,1.0
12466,0,10,1.0
12466,0,33,1.0
12466,0,1,1.0
12466,1,64,1.0
12467,0,155,1.0
12467,1,29,1.0
12467,1,1,1.0
12467,1,5,1.0
12468,1,396,1.0
12468,1,45,1.0
12469,0,675,1.0
12469,0,69,1.0
12469,0,129,1.0
12469,0,18,1.0
12469,0,2,1.0
12469,0,5,1.0
12470,0,29,1.0
12470,1,126,1.0
12470,0,10,1.0
12471,1,674,1.0
12473,1,4,1.0
12473,0,55,1.0
12473,0,1,1.0
12473,1,268,1.0
12474,0,432,1.0
12475,0,519,1.0
12475,1,46,1.0
12475,1,8,1.0
12476,0,220,1.0
12476,0,145,1.0
12476,1,153,1.0
12477,0,508,1.0
12477,1,18,1.0
12477,1,3,1.0
12478,0,151,1.0
12478,0,44,1.0
12478,1,65,1.0
12478,0,141,1.0
12478,0,76,1.0
12480,1,0,1.0
12480,0,44,1.0
12480,1,58,1.0
12480,1,135,1.0
12480,0,126,1.0
12480,0,105,1.0
12483,0,168,1.0
12483,1,97,1.0
12483,1,193,1.0
12484,1,68,1.0
12485,0,654,1.0
12485,1,225,1.0
12487,0,63,1.0
12487,0,146,1.0
12487,0,207,1.0
12488,0,198,1.0
12488,1,343,1.0
12489,1,236,1.0
12490,0,604,1.0
12490,1,96,1.0
12490,0,67,1.0
12491,0,69,1.0
12491,0,11,1.0
12491,1,63,1.0
12493,1,380,1.0
12495,0,119,1.0
12495,1,112,1.0
12496,1,374,1.0
12496,1,326,1.0
12496,0,55,1.0
12497,1,86,1.0
12497,0,2,1.0
12497,0,2,1.0
12497,1,1,1.0
12497,0,7,1.0
12498,1,488,1.0
12498,0,386,1.0
12498,0,30,1.0
12500,0,59,1.0
12500,0,87,1.0
12501,1,417,1.0
12501,1,57,1.0
12501,1,47,1.0
12501,1,1,1.0
12501,1,54,1.0
12501,1,4,1.0
12501,0,18,1.0
12501,1,6,1.0
12501,0,157,1.0
12502,1,174,1.0
12502,1,19,1.0
12502,1,28,1.0
12502,1,104,1.0
12502,1,7,1.0
12502,1,43,1.0
12502,1,184,1.0
12503,1,57,1.0
12503,1,65,1.0
12503,0,348,1.0
12503,0,33,1.0
12504,0,385,1.0
12505,1,400,1.0
12505,1,157,1.0
12506,0,445,1.0
12507,1,393,1.0
12507,1,1,1.0
12508,1,284,1.0
12509,0,753,1.0
12509,0,3,1.0
12509,0,83,1.0
12511,0,2,1.0
12511,1,14,1.0
12511,0,24,1.0
12511,0,7,1.0
12511,0,18,1.0
12511,0,173,1.0
12511,1,12,1.0
12511,0,81,1.0
12511,1,45,1.0
12511,0,15,1.0
12511,0,13,1.0
12511,0,39,1.0
12511,0,4,1.0
12511,0,6,1.0
12511,0,2,1.0
12512,0,287,1.0
12513,0,554,1.0
12514,0,624,1.0
12514,0,4,1.0
12514,1,59,1.0
12515,1,19,1.0
12516,0,975,1.0
12516,0,6,1.0
12517,1,54,1.0
12517,0,2,1.0
12518,1,663,1.0
12519,0,714,1.0
12519,1,36,1.0
12520,0,181,1.0
12520,1,49,1.0
12520,0,1,1.0
12520,0,122,1.0
