Episode,Env,Steps,Reward
7224,1,108,1
7224,1,13,1
7225,1,420,1
7225,1,138,1
7225,0,64,1
7225,0,27,1
7225,0,8,1
7225,1,4,1
7225,1,3,1
7226,1,81,1
7227,1,676,1
7227,1,28,1
7228,1,462,1
7228,1,16,1
7228,1,1,1
7228,0,79,1
7230,1,19,1
7230,1,20,1
7230,1,282,1
7230,1,97,1
7231,0,186,1
7231,1,195,1
7231,0,59,1
7232,1,168,1
7232,1,7,1
7232,1,204,1
7233,0,352,1
7233,0,202,1
7233,0,17,1
7234,1,450,1
7234,1,1,1
7234,1,140,1
7234,1,55,1
7234,1,4,1
7235,1,75,1
7235,1,48,1
7235,1,4,1
7235,0,183,1
7235,0,88,1
7236,0,405,1
7237,0,241,1
7237,1,39,1
7237,1,4,1
7237,1,86,1
7240,1,57,1
7240,1,44,1
7240,0,52,1
7241,1,386,1
7241,0,369,1
7241,1,81,1
7243,1,10,1
7243,0,126,1
7243,0,53,1
7243,0,176,1
7244,0,252,1
7244,1,373,1
7245,1,55,1
7245,1,315,1
7245,1,17,1
7247,1,8,1
7247,1,217,1
7248,1,526,1
7249,1,287,1
7249,1,123,1
7249,1,4,1
7249,1,19,1
7249,1,100,1
7250,0,456,1
7250,0,6,1
7250,0,61,1
7252,1,94,1
7252,1,174,1
7253,1,388,1
7254,0,372,1
7254,0,229,1
7254,0,164,1
7255,0,270,1
7255,1,24,1
7255,1,17,1
7255,0,31,1
7255,0,8,1
7256,1,367,1
7257,0,684,1
7257,0,18,1
7257,0,21,1
7257,1,32,1
7257,1,20,1
7257,1,71,1
7258,1,354,1
7259,0,525,1
7260,0,282,1
7260,1,96,1
7260,0,34,1
7260,0,23,1
7260,1,74,1
7260,1,2,1
7260,1,32,1
7261,0,390,1
7261,0,3,1
7261,0,3,1
7261,0,31,1
7261,0,151,1
7262,1,196,1
7262,1,38,1
7262,1,274,1
7263,1,174,1
7264,0,394,1
7264,0,45,1
7264,0,86,1
7265,1,499,1
7265,1,43,1
7266,0,550,1
7266,1,55,1
7266,1,47,1
7267,1,242,1
7267,0,319,1
7268,1,306,1
7269,0,379,1
7269,1,113,1
7270,0,420,1
7270,0,9,1
7271,0,691,1
7272,1,182,1
7272,0,279,1
7273,1,207,1
7273,1,156,1
7273,0,10,1
7273,0,5,1
7273,1,93,1
7273,1,7,1
7274,1,263,1
7274,0,244,1
7275,1,403,1
7275,1,74,1
7276,1,290,1
7276,1,229,1
7277,1,430,1
7277,1,121,1
7279,1,327,1
7281,0,271,1
7282,1,531,1
7282,1,17,1
7282,1,1,1
7283,0,622,1
7284,0,98,1
7286,0,241,1
7286,0,94,1
7286,1,3,1
7286,0,81,1
7287,1,160,1
7288,1,504,1
7288,1,199,1
7288,0,20,1
7288,0,20,1
7288,0,129,1
7288,0,9,1
7289,1,408,1
7290,1,177,1
7290,0,6,1
7290,1,13,1
7290,0,26,1
7291,0,651,1
7291,0,1,1
7292,1,382,1
7293,1,610,1
7296,0,170,1
7296,0,117,1
7296,0,35,1
7296,0,124,1
7297,0,382,1
7299,0,7,1
7299,1,28,1
7299,1,108,1
7299,0,7,1
7300,1,612,1
7300,1,170,1
7300,1,31,1
7301,1,266,1
7301,1,117,1
7303,1,19,1
7303,1,175,1
7303,1,152,1
7303,1,28,1
7303,1,48,1
7305,1,126,1
7305,1,199,1
7306,1,377,1
7306,1,59,1
7306,1,58,1
7307,0,222,1
7307,1,207,1
7308,0,585,1
7308,0,51,1
7308,0,98,1
7309,0,221,1
7311,0,56,1
7311,1,30,1
7311,1,120,1
7312,1,484,1
7312,0,270,1
7313,1,41,1
7313,1,310,1
7313,1,50,1
7314,0,345,1
7314,0,22,1
7314,0,49,1
7315,0,296,1
7315,0,292,1
7317,1,2,1
7317,1,47,1
7317,1,100,1
7317,0,108,1
7318,0,249,1
7318,1,22,1
7318,1,1,1
7318,0,3,1
7318,0,1,1
7318,1,202,1
7318,0,149,1
7319,0,173,1
7319,0,38,1
7319,0,167,1
7319,0,74,1
7320,1,196,1
7320,1,208,1
7320,1,37,1
7320,1,12,1
7321,1,618,1
7321,1,49,1
7321,1,12,1
7321,1,27,1
7322,0,162,1
7322,1,141,1
7322,1,5,1
7323,0,397,1
7323,0,294,1
7325,0,8,1
7325,1,22,1
7325,1,4,1
7325,0,8,1
7325,0,6,1
7325,1,8,1
7325,0,22,1
7325,0,38,1
7325,0,5,1
7325,0,83,1
7325,0,237,1
7325,1,3,1
7325,1,1,1
7327,0,77,1
7327,1,204,1
7329,0,16,1
7329,1,285,1
7329,1,3,1
7329,0,75,1
7330,1,258,1
7330,1,57,1
7330,1,9,1
7330,1,22,1
7330,1,122,1
7330,0,112,1
7331,0,95,1
7331,0,1,1
7331,1,204,1
7331,0,144,1
7332,0,202,1
7332,0,179,1
7332,1,66,1
7332,1,61,1
7332,1,8,1
7332,1,69,1
7333,1,386,1
7334,0,467,1
7334,0,26,1
7335,1,509,1
7336,1,179,1
7336,1,181,1
7336,0,134,1
7337,0,317,1
7337,1,202,1
7338,0,237,1
7338,1,30,1
7340,0,21,1
7340,1,143,1
7340,1,116,1
7340,0,67,1
7340,1,11,1
7341,1,363,1
7341,1,16,1
7341,1,78,1
7341,0,170,1
7343,1,19,1
7343,1,4,1
7343,0,41,1
7343,1,148,1
7344,0,556,1
7344,0,98,1
7344,0,31,1
7346,0,0,1
7347,0,1,1
7348,1,827,1
7348,1,108,1
7349,0,330,1
7349,0,16,1
7349,0,1,1
7349,1,183,1
7350,0,226,1
7350,1,11,1
7350,1,1,1
7350,0,109,1
7351,1,404,1
7351,0,79,1
7352,0,264,1
7352,0,46,1
7352,0,17,1
7352,0,82,1
7352,1,39,1
7354,1,29,1
7354,0,70,1
7354,1,55,1
7354,1,4,1
7354,0,10,1
7354,1,24,1
7355,1,604,1
7355,1,131,1
7356,1,365,1
7356,1,1,1
7356,0,3,1
7356,1,24,1
7356,0,127,1
7357,0,381,1
7358,0,183,1
7358,0,1,1
7358,0,1,1
7358,0,169,1
7360,0,36,1
7361,1,576,1
7361,1,59,1
7361,1,30,1
7361,0,38,1
7362,0,454,1
7362,0,50,1
7362,0,4,1
7363,1,458,1
7363,0,17,1
7363,1,159,1
7363,0,58,1
7365,0,0,1
7365,0,18,1
7365,0,184,1
7365,1,6,1
7365,0,5,1
7365,1,77,1
7366,0,237,1
7366,0,84,1
7366,0,46,1
7366,1,197,1
7367,1,475,1
7367,1,8,1
7367,1,47,1
7369,0,81,1
7369,0,70,1
7369,0,80,1
7369,0,198,1
7369,0,44,1
7370,0,57,1
7370,0,233,1
7370,1,236,1
7371,1,426,1
7372,0,430,1
7372,0,26,1
7372,1,0,1
7373,0,524,1
7373,1,57,1
7374,1,38,1
7374,0,396,1
7376,0,17,1
7376,0,76,1
7376,1,32,1
7376,1,108,1
7376,0,265,1
7377,1,59,1
7377,1,6,1
7378,1,439,1
7378,0,319,1
7378,1,9,1
7378,1,13,1
7378,0,23,1
7378,0,1,1
7379,1,559,1
7380,1,241,1
7380,1,5,1
7380,0,296,1
7381,0,33,1
7381,0,321,1
7382,0,289,1
7382,1,43,1
7383,0,419,1
7383,0,24,1
7383,1,18,1
7383,1,8,1
7383,1,65,1
7384,1,685,1
7384,1,87,1
7384,1,31,1
7384,1,4,1
7385,1,47,1
7385,1,1,1
7385,1,48,1
7386,1,465,1
7386,1,14,1
7387,0,545,1
7387,0,5,1
7387,0,325,1
7387,1,29,1
7388,1,115,1
7388,0,190,1
7388,0,123,1
7391,1,2,1
7391,1,7,1
7392,1,527,1
7392,1,11,1
7393,1,469,1
7393,0,30,1
7393,1,223,1
7394,1,698,1
7395,0,57,1
7395,1,124,1
7395,1,163,1
7395,1,66,1
7396,0,148,1
7398,1,89,1
7398,1,14,1
7398,1,14,1
7399,0,856,1
7401,1,252,1
7401,1,198,1
7401,0,5,1
7401,1,1,1
7401,1,1,1
7401,1,15,1
7401,0,4,1
7401,0,2,1
7402,1,130,1
7402,1,33,1
7402,1,114,1
7403,1,260,1
7403,1,59,1
7403,1,3,1
7404,0,434,1
7404,1,26,1
7406,0,304,1
7407,1,218,1
7407,0,286,1
7408,1,235,1
7408,1,19,1
7408,1,62,1
7408,1,58,1
7408,1,64,1
7408,1,81,1
7408,1,26,1
7409,1,324,1
7409,1,199,1
7410,0,394,1
7411,1,549,1
7411,1,125,1
7411,1,25,1
7411,1,3,1
7412,0,96,1
7412,0,271,1
7412,0,17,1
7413,0,207,1
7414,1,908,1
7414,1,2,1
7416,0,5,1
7416,1,117,1
7416,0,67,1
7416,0,1,1
7416,0,1,1
7418,1,60,1
7419,1,657,1
7420,0,696,1
7420,0,1,1
7420,0,12,1
7421,1,292,1
7421,1,89,1
7421,0,52,1
7422,1,520,1
7422,1,70,1
7422,1,1,1
7423,1,166,1
7423,1,26,1
7423,1,1,1
7424,0,558,1
7424,1,88,1
7424,0,138,1
7425,0,572,1
7426,0,409,1
7427,1,429,1
7428,1,343,1
7430,0,273,1
7431,0,288,1
7431,1,199,1
7431,0,111,1
7431,0,25,1
7432,1,151,1
7432,0,380,1
7433,0,196,1
7433,1,66,1
7433,0,70,1
7434,1,550,1
7434,1,163,1
7434,1,4,1
7436,0,18,1
7436,0,115,1
7436,0,140,1
7436,0,9,1
7438,0,148,1
7438,0,55,1
7439,0,597,1
7439,1,197,1
7440,0,87,1
7440,0,2,1
7440,1,123,1
7440,1,3,1
7440,1,33,1
7440,1,174,1
7440,1,5,1
7441,0,138,1
7441,0,129,1
7441,0,180,1
7441,0,10,1
7442,1,544,1
7443,1,123,1
7443,1,15,1
7443,0,319,1
7444,0,176,1
7444,0,146,1
7445,1,568,1
7446,1,410,1
7446,0,25,1
7446,1,89,1
7446,1,43,1
7446,0,1,1
7446,0,7,1
7447,0,564,1
7448,0,443,1
7448,0,34,1
7448,1,8,1
7449,1,280,1
7449,1,189,1
7449,1,16,1
7450,1,618,1
7451,0,13,1
7451,0,209,1
7453,0,2,1
7453,0,8,1
7453,1,67,1
7453,1,177,1
7453,1,147,1
7453,1,31,1
7453,1,7,1
7453,1,26,1
7454,1,532,1
7454,1,2,1
7455,1,89,1
7455,0,299,1
7456,0,505,1
7456,0,46,1
7456,0,4,1
7457,1,262,1
7457,1,112,1
7459,0,136,1
7459,0,69,1
7460,0,318,1
7460,0,108,1
7460,1,236,1
7460,1,62,1
7460,1,4,1
7460,1,5,1
7461,1,158,1
7461,1,248,1
7462,1,180,1
7462,0,13,1
7462,0,132,1
7462,0,35,1
7462,1,208,1
7463,0,121,1
7463,0,76,1
7463,1,98,1
7463,1,36,1
7463,1,1,1
7464,1,336,1
7465,0,537,1
7466,0,440,1
7466,0,157,1
7466,1,168,1
7466,1,15,1
7467,0,448,1
7467,0,33,1
7467,0,62,1
7467,0,10,1
7467,0,16,1
7468,1,447,1
7470,0,212,1
7472,1,11,1
7472,1,119,1
7472,1,10,1
7472,1,75,1
7473,0,481,1
7473,0,17,1
7473,0,53,1
7474,0,489,1
7475,0,339,1
7475,0,62,1
7475,0,295,1
7476,1,57,1
7476,0,280,1
7477,0,534,1
7477,0,109,1
7477,1,32,1
7477,1,4,1
7478,1,139,1
7478,0,182,1
7478,0,117,1
7479,1,368,1
7480,0,404,1
7480,1,41,1
7480,1,201,1
7480,1,1,1
7481,1,279,1
7482,1,404,1
7482,1,2,1
7482,1,44,1
7482,0,42,1
7482,0,12,1
7483,0,766,1
7483,0,28,1
7484,1,218,1
7485,0,548,1
7485,0,132,1
7486,1,277,1
7486,0,118,1
7486,1,144,1
7487,1,212,1
7488,0,511,1
7488,0,25,1
7490,0,1,1
7490,1,125,1
7490,1,199,1
7490,1,15,1
7490,1,3,1
7490,1,47,1
7490,0,27,1
7490,0,6,1
7491,1,377,1
7492,1,222,1
7492,1,51,1
7492,0,67,1
7492,1,131,1
7493,0,672,1
7494,0,112,1
7494,0,24,1
7494,1,64,1
7494,0,127,1
7495,0,425,1
7496,0,317,1
7496,0,1,1
7496,0,3,1
7498,0,4,1
7498,1,417,1
7498,1,5,1
7499,1,85,1
7499,1,128,1
7500,0,627,1
7500,1,15,1
7500,0,75,1
7500,0,5,1
7500,0,3,1
7501,1,270,1
7501,1,48,1
7501,1,68,1
7501,1,44,1
7502,1,271,1
7502,1,187,1
7502,1,191,1
7502,0,34,1
7503,0,89,1
7503,0,97,1
7503,0,58,1
7503,1,31,1
7503,1,20,1
7504,1,664,1
7505,1,96,1
7506,1,650,1
7506,1,135,1
7507,1,449,1
7507,1,118,1
7507,0,84,1
7508,0,272,1
7508,1,31,1
7509,0,546,1
7509,0,15,1
7510,0,309,1
7510,1,142,1
7510,1,2,1
7511,0,671,1
7513,1,49,1
7513,1,58,1
7513,1,51,1
7513,1,50,1
7515,1,0,1
7515,0,383,1
7516,1,138,1
7516,1,26,1
7516,1,126,1
7517,1,504,1
7517,1,14,1
7517,1,110,1
7517,1,7,1
7517,0,108,1
7517,0,71,1
7518,1,58,1
7518,0,39,1
7518,0,69,1
7518,0,143,1
7519,0,348,1
7520,1,402,1
7520,0,21,1
7520,0,1,1
7520,0,16,1
7520,0,401,1
7520,1,9,1
7521,0,24,1
7521,1,25,1
7521,1,21,1
7521,1,3,1
7521,0,94,1
7522,1,357,1
7522,0,393,1
7523,1,229,1
7523,0,128,1
7523,0,45,1
7523,1,36,1
7524,0,590,1
7525,0,115,1
7525,0,242,1
7527,1,15,1
7527,0,28,1
7527,1,81,1
7529,1,0,1
7529,0,458,1
7530,0,136,1
7530,0,307,1
7530,0,36,1
7530,0,37,1
7531,1,96,1
7531,1,2,1
7531,1,5,1
7531,1,237,1
7531,0,45,1
7532,0,210,1
7532,1,57,1
7532,1,1,1
7532,0,236,1
7532,0,1,1
7533,1,242,1
7533,0,359,1
7534,1,463,1
7534,1,4,1
7534,1,53,1
7535,1,36,1
7536,0,550,1
7537,1,455,1
7537,1,83,1
7538,0,474,1
7538,0,1,1
7538,0,47,1
7538,0,109,1
7538,0,53,1
7539,0,248,1
7539,1,252,1
7540,0,426,1
7541,0,534,1
7541,1,46,1
7542,1,436,1
7542,1,2,1
7542,1,172,1
7542,1,60,1
7544,0,1,1
7544,0,7,1
7544,0,39,1
7544,1,248,1
7544,1,4,1
7547,0,1,1
7547,0,222,1
7547,1,120,1
7547,1,152,1
7548,1,108,1
7548,0,245,1
7550,1,68,1
7550,0,12,1
7551,1,506,1
7552,1,565,1
7552,1,49,1
7553,0,350,1
7554,1,450,1
7554,0,56,1
7554,0,66,1
7554,1,253,1
7555,0,298,1
7555,0,75,1
7556,1,266,1
7556,1,19,1
7557,1,501,1
7557,1,101,1
7558,0,526,1
7559,1,491,1
7559,0,16,1
7559,0,11,1
7560,0,545,1
7560,1,210,1
7562,0,86,1
7562,1,48,1
7562,1,241,1
7562,0,27,1
7563,0,183,1
7563,0,126,1
7563,0,149,1
7563,0,1,1
7563,0,49,1
7564,1,467,1
7564,1,6,1
7566,1,77,1
7566,1,225,1
7566,1,100,1
7568,0,291,1
7568,0,1,1
7568,0,184,1
7569,0,448,1
7569,0,2,1
7570,0,237,1
7570,0,118,1
7570,0,113,1
7570,0,23,1
7570,0,48,1
7571,0,256,1
7571,0,123,1
7571,0,25,1
7573,0,0,1
7573,1,60,1
7573,1,22,1
7573,1,36,1
7573,0,22,1
7574,1,405,1
7574,1,126,1
7574,1,290,1
7575,1,134,1
7575,1,216,1
7575,1,10,1
7575,0,94,1
7576,1,522,1
7576,1,43,1
7576,1,2,1
7576,0,15,1
7577,0,99,1
7578,1,889,1
7579,1,26,1
7581,0,265,1
7581,1,27,1
7581,1,33,1
7581,0,58,1
7581,0,108,1
7583,0,43,1
7583,0,67,1
7583,0,203,1
7584,1,498,1
7584,1,21,1
7585,0,322,1
7585,1,47,1
7586,1,412,1
7586,1,1,1
7586,1,1,1
7586,1,3,1
7586,1,20,1
7586,1,26,1
7586,0,184,1
7587,0,155,1
7587,0,50,1
7587,0,1,1
7587,1,40,1
7587,0,4,1
7587,1,168,1
7588,0,617,1
7588,0,105,1
7588,0,7,1
7589,1,5,1
7589,1,5,1
7589,0,9,1
7589,0,4,1
7589,0,160,1
7589,1,117,1
7589,0,12,1
7589,1,86,1
7590,1,119,1
7590,1,20,1
7590,0,195,1
7590,0,36,1
7590,0,31,1
7590,0,5,1
7591,0,243,1
7591,1,357,1
7591,1,6,1
7591,1,81,1
7593,0,40,1
7593,1,351,1
7593,1,1,1
7593,1,1,1
7594,0,362,1
7594,0,1,1
7594,1,1,1
7594,1,3,1
7594,0,15,1
7596,0,161,1
7596,0,236,1
7597,0,386,1
7598,1,302,1
7598,0,84,1
7599,0,534,1
7599,0,53,1
7601,1,115,1
7601,1,28,1
7602,1,736,1
7602,1,41,1
7602,1,69,1
7603,0,46,1
7604,0,603,1
7604,0,20,1
7605,0,381,1
7605,0,24,1
7606,1,587,1
7606,1,7,1
7607,0,510,1
7607,0,2,1
7607,0,89,1
7607,1,82,1
7607,1,7,1
7608,0,200,1
7608,0,3,1
7608,1,289,1
7608,0,37,1
7609,1,318,1
7609,1,232,1
7610,1,220,1
7611,0,358,1
7611,1,18,1
7611,0,22,1
7611,0,16,1
7611,1,328,1
7611,1,99,1
7612,0,227,1
7613,0,624,1
7614,1,163,1
7614,1,6,1
7614,1,201,1
7614,1,192,1
7614,1,1,1
7614,1,61,1
7616,0,67,1
7616,1,181,1
7616,0,27,1
7616,0,20,1
7616,0,27,1
7616,0,2,1
7616,0,84,1
7616,0,32,1
7618,1,321,1
7618,1,4,1
7619,0,255,1
7620,0,444,1
7620,0,42,1
7620,0,1,1
7620,0,73,1
7620,0,72,1
7620,1,230,1
7622,0,31,1
7622,0,103,1
7622,0,3,1
7622,1,32,1
7624,0,19,1
7624,0,15,1
7624,0,29,1
7624,0,1,1
7624,0,144,1
7624,0,162,1
7624,1,11,1
7625,1,401,1
7627,0,86,1
7627,0,83,1
7627,0,11,1
7627,1,32,1
7627,0,13,1
7627,0,1,1
7628,0,735,1
7629,0,108,1
7629,0,413,1
7630,0,271,1
7632,1,24,1
7632,0,115,1
7632,0,193,1
7634,1,65,1
7634,1,217,1
7634,1,2,1
7634,1,2,1
7636,0,4,1
7636,1,12,1
7636,1,280,1
7637,0,585,1
7638,0,465,1
7638,0,1,1
7639,1,220,1
7641,1,442,1
7641,1,35,1
7642,1,174,1
7642,1,44,1
7643,1,464,1
7643,1,4,1
7643,1,79,1
7643,1,58,1
7644,0,690,1
7645,0,495,1
7646,1,15,1
7646,0,12,1
7646,0,10,1
7646,1,278,1
7646,0,101,1
7647,1,523,1
7648,0,99,1
7650,1,118,1
7650,1,141,1
7650,1,21,1
7651,0,336,1
7651,0,161,1
7653,1,31,1
7653,0,48,1
7655,0,53,1
7655,0,1,1
7655,0,1,1
7655,0,1,1
7655,0,2,1
7655,0,113,1
7655,0,1,1
7655,1,157,1
7655,0,2,1
7656,0,176,1
7656,0,2,1
7656,0,17,1
7656,0,18,1
7656,0,324,1
7656,0,62,1
7656,0,46,1
7657,0,46,1
7657,1,65,1
7657,1,24,1
7659,0,49,1
7659,0,98,1
7659,1,7,1
7660,1,415,1
7660,1,33,1
7660,0,254,1
7660,0,84,1
7660,0,8,1
7662,1,84,1
7662,0,102,1
7662,0,2,1
7663,1,622,1
7663,1,163,1
7664,0,246,1
7665,1,301,1
7665,1,240,1
7665,1,123,1
7665,0,32,1
7666,0,435,1
7666,0,38,1
7666,1,97,1
7667,0,63,1
7667,0,5,1
7667,0,9,1
7667,0,28,1
7667,1,229,1
7668,0,253,1
7668,0,128,1
7671,0,203,1
7671,0,262,1
7673,1,59,1
7673,1,228,1
7673,1,75,1
7675,0,91,1
7675,1,274,1
7675,1,9,1
7676,1,145,1
7676,1,23,1
7676,1,52,1
7677,0,635,1
7677,0,44,1
7678,1,234,1
7678,1,10,1
7678,0,65,1
7678,0,11,1
7678,1,190,1
7680,0,129,1
7680,0,34,1
7680,0,4,1
7681,1,371,1
7681,1,158,1
7683,0,18,1
7683,0,8,1
7683,0,11,1
7683,1,28,1
7683,1,2,1
7683,1,344,1
7683,1,1,1
7684,1,316,1
7684,0,141,1
7685,1,444,1
7685,1,136,1
7685,1,11,1
7685,1,5,1
7686,1,223,1
7686,1,41,1
7686,0,19,1
7687,0,263,1
7688,1,624,1
7688,1,71,1
7688,0,109,1
7689,1,284,1
7689,0,244,1
7689,0,2,1
7690,0,342,1
7691,1,421,1
7691,0,74,1
7691,0,58,1
7692,0,301,1
7692,0,4,1
7692,0,238,1
7693,0,358,1
7693,0,96,1
7693,0,15,1
7693,0,73,1
7693,0,52,1
7693,0,37,1
7694,0,250,1
7694,0,21,1
7694,0,30,1
7697,0,120,1
7697,0,137,1
7697,0,12,1
7698,1,270,1
7698,1,172,1
7698,0,109,1
7698,1,26,1
7698,1,66,1
7699,1,311,1
7699,1,6,1
7699,1,166,1
7699,1,26,1
7700,1,373,1
7700,1,163,1
7701,0,472,1
7703,0,224,1
7703,0,156,1
7703,0,9,1
7703,0,109,1
7704,0,335,1
7705,0,177,1
7705,0,78,1
7705,0,11,1
7705,1,115,1
7705,0,274,1
7706,0,337,1
7706,0,3,1
7707,1,210,1
7707,1,12,1
7707,0,26,1
7707,0,54,1
7707,1,29,1
7707,1,35,1
7707,1,21,1
7707,1,2,1
7707,1,2,1
7707,0,52,1
7707,0,80,1
7708,0,171,1
7708,1,118,1
7708,1,143,1
7708,1,21,1
7709,1,202,1
7709,1,8,1
7710,1,514,1
7710,1,102,1
7712,0,29,1
7712,0,14,1
7714,0,16,1
7714,0,17,1
7715,1,551,1
7715,0,159,1
7715,0,5,1
7715,0,14,1
7715,1,58,1
7715,0,138,1
7716,0,56,1
7717,0,697,1
7717,0,78,1
7717,0,111,1
7718,0,340,1
7718,0,247,1
7719,0,18,1
7719,1,58,1
7719,1,27,1
7719,1,1,1
7719,1,38,1
7719,0,154,1
7720,0,280,1
7720,0,35,1
7721,1,586,1
7722,1,385,1
7724,1,17,1
7724,1,166,1
7724,1,151,1
7724,1,26,1
7724,1,78,1
7728,0,0,1
7728,1,209,1
7728,1,115,1
7728,1,28,1
7728,0,137,1
7729,0,193,1
7729,1,243,1
7730,0,478,1
7730,0,12,1
7731,0,165,1
7731,0,25,1
7731,0,33,1
7731,0,149,1
7733,0,3,1
7733,1,78,1
7733,1,99,1
7734,0,348,1
7734,1,406,1
7735,1,496,1
7736,0,121,1
7736,1,127,1
7737,1,352,1
7737,0,307,1
7738,0,625,1
7738,0,28,1
7740,0,1,1
7740,1,276,1
7740,1,153,1
7741,0,111,1
7741,1,106,1
7741,1,142,1
7742,1,325,1
7743,0,488,1
7743,1,164,1
7743,1,149,1
7743,1,26,1
7743,1,21,1
7743,1,19,1
7743,1,5,1
7743,0,5,1
7744,0,321,1
7744,0,86,1
7745,0,254,1
7745,1,109,1
7745,0,199,1
7746,0,51,1
7746,0,148,1
7746,0,125,1
7746,0,6,1
7747,0,448,1
7748,0,587,1
7748,0,39,1
7749,0,460,1
7750,1,190,1
7750,1,53,1
7750,1,212,1
7750,0,196,1
7750,0,6,1
7750,0,2,1
7751,0,77,1
7751,0,66,1
7751,0,62,1
7751,1,55,1
7751,1,4,1
7752,1,586,1
7753,1,280,1
7753,1,102,1
7753,0,200,1
7753,1,56,1
7755,1,7,1
7755,0,61,1
7755,1,30,1
7755,1,67,1
7755,1,111,1
7756,0,400,1
7756,0,4,1
7756,0,38,1
7756,0,10,1
7757,0,367,1
7757,0,182,1
7757,1,0,1
7757,1,9,1
7757,0,208,1
7759,0,159,1
7759,0,158,1
7759,0,8,1
7760,1,280,1
7760,0,202,1
7760,0,137,1
7761,1,205,1
7761,1,63,1
7761,0,26,1
7761,1,47,1
7761,1,8,1
7761,0,52,1
7761,1,37,1
7762,1,149,1
7762,0,272,1
7763,0,296,1
7763,0,10,1
7763,0,89,1
7763,0,262,1
7764,1,118,1
7764,0,195,1
7764,0,99,1
7764,0,1,1
7764,0,76,1
7764,1,49,1
7765,1,8,1
7765,0,76,1
7765,1,75,1
7766,0,521,1
7766,1,38,1
7766,1,26,1
7767,0,388,1
7767,0,273,1
7767,0,51,1
7767,0,1,1
7767,0,42,1
7768,1,341,1
7768,1,4,1
7769,0,228,1
7769,0,78,1
7769,0,79,1
7769,0,159,1
7769,1,50,1
7769,1,61,1
7770,1,58,1
7770,0,3,1
7770,0,208,1
7770,0,9,1
7771,1,344,1
7771,1,33,1
7771,1,222,1
7772,1,147,1
7772,1,139,1
7772,0,116,1
7773,0,667,1
7774,0,251,1
7774,0,38,1
7775,0,409,1
7775,0,39,1
7775,0,176,1
7775,0,21,1
7776,0,158,1
7776,0,147,1
7776,1,49,1
7776,0,92,1
7777,1,193,1
7777,1,14,1
7777,0,377,1
7777,1,23,1
7778,1,114,1
7779,0,659,1
7779,0,3,1
7779,0,127,1
7779,0,73,1
7779,1,22,1
7779,1,68,1
7779,1,2,1
7780,1,67,1
7780,0,85,1
7780,0,241,1
7780,0,26,1
7781,0,439,1
7781,0,39,1
7781,1,77,1
7782,1,217,1
7782,1,15,1
7783,1,785,1
7784,1,42,1
7785,0,763,1
7786,1,697,1
7787,0,217,1
7787,0,21,1
7787,0,64,1
7787,0,20,1
7787,1,177,1
7788,0,167,1
7789,1,497,1
7789,1,1,1
7789,1,169,1
7790,0,334,1
7790,0,2,1
7791,1,670,1
7791,1,47,1
7792,0,319,1
7793,1,696,1
7794,0,442,1
7794,0,1,1
7794,1,107,1
7796,1,69,1
7796,0,173,1
7796,0,63,1
7796,0,36,1
7797,1,584,1
7798,0,308,1
7799,0,584,1
7799,0,76,1
7799,0,7,1
7800,1,211,1
7800,0,48,1
7800,1,119,1
7800,1,10,1
7801,0,378,1
7801,0,28,1
7802,0,396,1
7802,0,79,1
7802,1,132,1
7802,0,15,1
7802,0,13,1
7802,0,4,1
7802,1,41,1
7802,0,39,1
7802,0,79,1
7803,0,36,1
7803,1,51,1
7803,1,232,1
7803,1,4,1
7804,0,430,1
7804,0,27,1
7804,1,40,1
7804,1,17,1
7805,0,243,1
7805,0,86,1
7805,0,318,1
7805,1,11,1
7806,1,183,1
7806,0,208,1
7807,1,314,1
7807,1,5,1
7808,1,741,1
7808,1,19,1
7809,0,335,1
7810,0,337,1
7810,0,181,1
7810,0,108,1
7810,0,28,1
7813,0,96,1
7813,1,261,1
7814,0,546,1
7815,0,252,1
7815,0,151,1
7816,0,269,1
7816,0,78,1
7817,1,614,1
7817,1,62,1
7817,0,169,1
7818,0,2,1
7818,0,2,1
7818,1,216,1
7818,1,158,1
7818,1,1,1
7818,1,30,1
7819,0,514,1
7819,1,12,1
7819,0,22,1
7819,0,10,1
7820,1,54,1
7820,0,467,1
7821,0,248,1
7823,0,1,1
7823,1,3,1
7823,1,215,1
7823,0,26,1
7823,0,15,1
7823,0,46,1
7824,0,325,1
7824,0,278,1
7825,1,325,1
7825,1,96,1
7825,1,53,1
7826,0,125,1
7826,1,278,1
7826,1,136,1
7827,1,354,1
7827,0,104,1
7827,1,42,1
7828,0,215,1
7828,0,16,1
7828,0,168,1
7828,0,5,1
7830,1,144,1
7830,1,15,1
7832,0,13,1
7832,0,87,1
7834,0,53,1
7834,0,6,1
7837,1,11,1
7837,1,123,1
7838,1,826,1
7839,0,117,1
7841,1,2,1
7841,1,38,1
7842,0,844,1
7842,0,13,1
7842,0,34,1
7843,1,191,1
7843,0,94,1
7843,0,117,1
7845,0,407,1
7846,1,581,1
7847,1,30,1
7847,1,130,1
7847,1,183,1
7847,1,122,1
7848,0,53,1
7848,1,132,1
7848,0,1,1
7848,1,26,1
7848,0,115,1
7848,0,60,1
7849,1,299,1
7850,0,380,1
7850,0,250,1
7851,0,364,1
7852,0,409,1
7853,0,668,1
7853,0,23,1
7855,1,24,1
7855,1,48,1
7855,0,25,1
